,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,features,quality,price,popularity,category,latitude,longitude,address,link
869,869,869,869,869,869,869,869,869,869,Shoreline Golf Links,"{'squirrels': 15, 'windy': 12, 'walk': 12, 'lake': 9, 'grass': 7, 'sand': 7, 'bike': 6, 'boating': 5, 'birds': 5, 'pro shop': 5}",4.2,0,629,Golf course,37.430509,-122.085476,"2940 N Shoreline Blvd, Mountain View, CA 94043",https://www.google.com/maps/place/Shoreline+Golf+Links/data=!4m2!3m1!1s0x808fba1e41c1a943:0x253576842f76bfb7!10m1!1e1
870,870,870,870,870,870,870,870,870,870,Presidio Golf Course,"{'wind': 22, 'parking': 9, 'elevation': 9, 'public': 9, 'hilly': 8, 'players': 8, 'fog': 6, 'cash': 5, 'machine': 5, 'GPS': 5}",4.5,0,705,Golf course,37.790494,-122.459791,"300 Finley Rd, San Francisco, CA 94129",https://www.google.com/maps/place/Presidio+Golf+Course/data=!4m2!3m1!1s0x8085872178601d39:0x43b39a416a388f43!10m1!1e1
871,871,871,871,871,871,871,871,871,871,Diablo Creek Golf Course,"{'shape': 21, 'greens': 20, 'bar': 15, 'prices': 14, 'lunch': 11, 'area': 11, 'pro shop': 10, 'tee': 9, 'mats': 5, 'walk': 5}",4.3,0,475,Golf course,38.013587,-122.023653,"4050 Port Chicago Hwy, Concord, CA 94520",https://www.google.com/maps/place/Diablo+Creek+Golf+Course/data=!4m2!3m1!1s0x808567a399e1ca3b:0x78b4be4afd1e4873!10m1!1e1
872,872,872,872,872,872,872,872,872,872,Deep Cliff Golf Course,"{'tee': 11, 'beautiful': 7, 'priced': 7, 'players': 5, 'skill': 4, 'shape': 4}",4.2,0,141,Golf course,37.31158,-122.065848,"10700 Club House Ln, Cupertino, CA 95014",https://www.google.com/maps/place/Deep+Cliff+Golf+Course/data=!4m2!3m1!1s0x808fb4612204bae7:0x13536a1943795689!10m1!1e1
873,873,873,873,873,873,873,873,873,873,Peacock Gap Golf Club,"{'shape': 11, 'greens': 8, 'wedding': 7, 'carts': 7, 'pro shop': 6, 'bunkers': 6, 'price': 6, 'practice': 4, 'water': 4, 'beer': 3}",4.3,0,250,Golf course,37.994572,-122.465027,"333 Biscayne Dr, San Rafael, CA 94901",https://www.google.com/maps/place/Peacock+Gap+Golf+Club/data=!4m2!3m1!1s0x80859942fae82c3b:0xa1e5cd94539c1ac!10m1!1e1
874,874,874,874,874,874,874,874,874,874,Pruneridge Golf Club,"{'lessons': 17, 'par': 12, 'practice': 11, 'beer': 11, 'bucket': 10, 'pro shop': 10, 'hole': 10, 'floor': 8, 'driving': 6, 'trees': 5}",4.2,0,529,Golf club,37.331631,-121.963814,"400 Saratoga Ave, Santa Clara, CA 95050",https://www.google.com/maps/place/Pruneridge+Golf+Club/data=!4m2!3m1!1s0x808fcaf3f651a4dd:0xa8cb895b7de05a20!10m1!1e1
875,875,875,875,875,875,875,875,875,875,California Golf Club of San Francisco,{'drinks': 3},4.8,0,115,Golf club,37.649568,-122.438606,"844 W Orange Ave, South San Francisco, CA 94080",https://www.google.com/maps/place/California+Golf+Club+of+San+Francisco/data=!4m2!3m1!1s0x808f7981800c0a5f:0xcd081efca8c922c!10m1!1e1
876,876,876,876,876,876,876,876,876,876,Corica Park Golf Course,"{'prices': 23, 'renovated': 13, 'north': 6, 'practice': 6, 'trees': 5, 'book': 5, 'walk': 5, 'area': 5, 'wind': 4, 'south': 3}",4.2,0,190,Public golf course,37.738991,-122.233208,"1 Clubhouse Memorial Rd, Alameda, CA 94502",https://www.google.com/maps/place/Corica+Park+Golf+Course/data=!4m2!3m1!1s0x808f8439f41a7739:0x3f405483bfdc08d0!10m1!1e1
877,877,877,877,877,877,877,877,877,877,The Olympic Club,"{'dog': 6, 'lake': 5, 'brunch': 4, 'christmas': 3, 'wedding reception': 3, 'dessert': 3, 'buffet': 3, 'water': 3}",4.7,0,404,Private golf course,37.708591,-122.493267,"599 CA-35, San Francisco, CA 94132",https://www.google.com/maps/place/The+Olympic+Club/data=!4m2!3m1!1s0x808f7cff81b554c9:0xd03979ed0c8a1df!10m1!1e1
878,878,878,878,878,878,878,878,878,878,Dublin Ranch Golf Course,"{'wind': 11, 'wedding': 10, 'price': 9, 'area': 5, 'scenery': 4, 'short course': 3, 'elevation': 3}",4.3,0,336,Public golf course,37.725148,-121.857399,"5900 Signal Hill Dr, Dublin, CA 94568",https://www.google.com/maps/place/Dublin+Ranch+Golf+Course/data=!4m2!3m1!1s0x808feed865f9f013:0x1cf6e1f0441e2268!10m1!1e1
879,879,879,879,879,879,879,879,879,879,The Club at Castlewood,"{'course': 9, 'party': 9, 'greens': 6, 'tennis': 5, 'amenities': 4, 'dance': 3, 'dining room': 3, 'reception': 3, 'bar': 3, 'feel': 3}",4.6,0,286,Country club,37.637042,-121.894856,"707 Country Club Cir, Pleasanton, CA 94566",https://www.google.com/maps/place/The+Club+at+Castlewood/data=!4m2!3m1!1s0x808fe9f98092d40d:0x2cd21eabba35df99!10m1!1e1
880,880,880,880,880,880,880,880,880,880,The Golf Club at Moffett Field,"{'greens': 42, 'shape': 22, 'wind': 18, 'course': 10, 'walking': 8, 'cart': 8, 'military': 7, 'afternoon': 7, 'discount': 6, 'bunkers': 6}",4.2,0,551,Golf club,37.419815,-122.040161,"Moffett Field, 934 Macon Rd, Mountain View, CA 94035",https://www.google.com/maps/place/The+Golf+Club+at+Moffett+Field/data=!4m2!3m1!1s0x808fb77934484675:0x7e95e7fc1b0d8408!10m1!1e1
881,881,881,881,881,881,881,881,881,881,Stanford Golf Course,"{'student': 7, 'tiger': 3, 'sand': 3}",4.5,0,182,Golf course,37.421572,-122.183761,"91 Links Rd, Stanford, CA 94305",https://www.google.com/maps/place/Stanford+Golf+Course/data=!4m2!3m1!1s0x808fa4d80a383d27:0x91e6414570c43c57!10m1!1e1
882,882,882,882,882,882,882,882,882,882,Stonebrae Country Club,"{'house': 10, 'course': 6, 'bay': 5, 'parking': 4, 'sunset': 4, 'party': 3, 'tennis': 3, 'price': 3}",4.6,0,324,Country club,37.646612,-122.001341,"202 Country Club Dr, Hayward, CA 94542",https://www.google.com/maps/place/Stonebrae+Country+Club/data=!4m2!3m1!1s0x808f94bec7a41027:0x3361a7a5c324e128!10m1!1e1
883,883,883,883,883,883,883,883,883,883,Baylands Golf Links,"{'price': 20, 'windy': 9, 'greens': 8, 'parking': 8, 'tee': 8, 'remodel': 6, 'cafe': 5, 'pro shop': 4, 'morning': 4, 'design': 3}",4.2,0,312,Golf course,37.453736,-122.115977,"1875 Embarcadero Rd, Palo Alto, CA 94303",https://www.google.com/maps/place/Baylands+Golf+Links/data=!4m2!3m1!1s0x808fbb03c9f845dd:0xd3f445dbe7c287c0!10m1!1e1
884,884,884,884,884,884,884,884,884,884,The Club at Ruby Hill,"{'beautiful': 20, 'wedding venue': 12, 'winery': 10, 'homes': 7, 'party': 7, 'drinks': 5, 'evening': 4, 'staircase': 4, 'community': 4, 'dining': 3}",4.5,0,662,Country club,37.640044,-121.814883,"3400 W Ruby Hill Dr, Pleasanton, CA 94566",https://www.google.com/maps/place/The+Club+at+Ruby+Hill/data=!4m2!3m1!1s0x808fc2ad5784b6cf:0x4411d597f295cef3!10m1!1e1
885,885,885,885,885,885,885,885,885,885,Moraga Country Club,"{'tennis': 7, 'pool': 4}",4.4,0,141,Country club,37.836057,-122.137205,"1600 St Andrews Dr, Moraga, CA 94556",https://www.google.com/maps/place/Moraga+Country+Club/data=!4m2!3m1!1s0x808f8849682e70d9:0xfc67c8a3f7bed0d7!10m1!1e1
886,886,886,886,886,886,886,886,886,886,Contra Costa Country Club,"{'party': 6, 'greens': 4}",4.6,0,122,Golf course,37.973507,-122.080656,"801 Golf Club Rd, Pleasant Hill, CA 94523",https://www.google.com/maps/place/Contra+Costa+Country+Club/data=!4m2!3m1!1s0x8085669f094178d7:0x8cdbd7cbbae03777!10m1!1e1
887,887,887,887,887,887,887,887,887,887,Pacific Pinball Museum,"{'jukeboxes': 29, 'fun': 28, 'afternoon': 16, '1950s': 9, 'PPM': 8, 'arcade': 8, 'flat fee': 6, 'mechanical': 6, ""80's"": 6, 'nostalgic': 6}",4.8,0,776,Museum,37.773798,-122.276643,"1510 Webster St, Alameda, CA 94501",https://www.google.com/maps/place/Pacific+Pinball+Museum/data=!4m2!3m1!1s0x808f81261d897e11:0x1cd50133849122e!10m1!1e1
888,888,888,888,888,888,888,888,888,888,Golden Gate Park,"{'botanical gardens': 603, 'bison': 245, 'academy of sciences': 210, 'windmills': 186, 'science museum': 107, 'rose garden': 83, 'conservatory': 44, 'alcatraz': 18, 'shakespeare garden': 12, 'summer of love': 11}",4.8,0,43247,Park,37.76892,-122.482977,"San Francisco, CA",https://www.google.com/maps/place/Golden+Gate+Park/data=!4m2!3m1!1s0x808587726045f763:0x71be8b68ef3ba730!10m1!1e1
889,889,889,889,889,889,889,889,889,889,House of Air Trampoline Park and Café,"{'kids': 42, 'dodgeball': 22, 'party': 14, 'price': 14, 'play': 11, 'adults': 9, 'fun': 7, 'socks': 5, 'walls': 5, 'money': 5}",4.0,0,208,Amusement center,37.80504,-122.468579,"926 Mason St, San Francisco, CA 94129",https://www.google.com/maps/place/House+of+Air+Trampoline+Park+and+Caf%C3%A9/data=!4m2!3m1!1s0x808586c2b1cac027:0x5280f52d96ade66f!10m1!1e1
890,890,890,890,890,890,890,890,890,890,Pump It Up Oakland Kids Birthdays and More,"{'party': 57, 'cake': 10, 'pizza': 8, 'parents': 8, 'inflatable': 6, 'fun': 6, 'organized': 5, 'space': 5, 'price': 5, 'structures': 3}",4.2,0,244,Children's amusement center,37.775637,-122.239005,"2500 Embarcadero Ste A, Oakland, CA 94606",https://www.google.com/maps/place/Pump+It+Up+Oakland+Kids+Birthdays+and+More/data=!4m2!3m1!1s0x808f86e97199f9dd:0x2855a9264a301588!10m1!1e1
891,891,891,891,891,891,891,891,891,891,Magowan's Infinite Mirror Maze,"{'price': 81, 'mirrors': 32, 'gloves': 20, 'music': 10, 'walk': 7, 'laugh': 7, 'fingerprints': 6, 'check': 5, 'plastic': 5, 'tickets': 5}",4.4,0,799,Amusement center,37.810022,-122.41024,"Pier 39, 0-11 Beach St, San Francisco, CA 94111",https://www.google.com/maps/place/Magowan's+Infinite+Mirror+Maze/data=!4m2!3m1!1s0x808580fc7cdae675:0x3ce550b9cec413a1!10m1!1e1
892,892,892,892,892,892,892,892,892,892,Children's Fairyland,"{'puppet show': 40, 'train': 35, 'fairy tales': 22, 'party': 21, 'story': 19, 'paint': 15, 'carousel': 12, 'niece': 9, 'ferris wheel': 8, '1950s': 6}",4.4,0,1374,Theme park,37.808147,-122.26055,"699 Bellevue Ave, Oakland, CA 94610",https://www.google.com/maps/place/Children's+Fairyland/data=!4m2!3m1!1s0x808f874c2c352de5:0xc592ec5dd8738e39!10m1!1e1
893,893,893,893,893,893,893,893,893,893,Shorebird Park Nature Center,"{'walk': 34, 'beautiful': 26, 'bay': 14, 'peaceful': 13, 'sunset': 9, 'pier': 8, 'squirrels': 7, 'playground': 6, 'BBQ': 5, 'marina': 5}",4.6,0,697,Nature preserve,37.861624,-122.31628,"160 University Ave, Berkeley, CA 94710",https://www.google.com/maps/place/Shorebird+Park+Nature+Center/data=!4m2!3m1!1s0x80857f21f9851eeb:0xfb06b5eb62c10c67!10m1!1e1
894,894,894,894,894,894,894,894,894,894,Hiller Aviation Museum,{},4.6,0,1639,Museum,37.512718,-122.253009,"601 Skyway Rd, San Carlos, CA 94070",https://www.google.com/maps/place/Hiller+Aviation+Museum/data=!4m2!3m1!1s0x808fa208b52fb3ef:0x99d920cb27fbde50!10m1!1e1
895,895,895,895,895,895,895,895,895,895,de Young Museum,"{'monet': 109, 'ramses': 100, 'observation tower': 93, 'observation deck': 86, 'ansel adams': 54, 'paul gauguin': 43, 'kehinde wiley': 39, 'obama': 29, 'frida kahlo': 25, 'african art': 25}",4.6,0,7946,Art museum,37.771469,-122.468675,"50 Hagiwara Tea Garden Dr, San Francisco, CA 94118",https://www.google.com/maps/place/de+Young+Museum/data=!4m2!3m1!1s0x80858099be62b323:0x6cffe7b6954fe44a!10m1!1e1
896,896,896,896,896,896,896,896,896,896,Asian Art Museum,"{'artifacts': 85, 'buddhism': 29, 'takashi murakami': 19, 'history of asia': 18, 'hindu': 12, 'kimono': 11, 'public library': 10, 'tattoo': 7, 'chinese ceramics': 6, 'bollywood': 5}",4.6,0,3721,Art museum,37.780277,-122.41616,"200 Larkin St, San Francisco, CA 94102",https://www.google.com/maps/place/Asian+Art+Museum/data=!4m2!3m1!1s0x8085809a4d150491:0x549b6422daed131f!10m1!1e1
897,897,897,897,897,897,897,897,897,897,Legion of Honor,"{'rodin': 181, 'ocean': 23, 'organ': 22, 'european art': 21, 'beach': 17, 'mummies': 17, 'pre-raphaelite brotherhood': 11, 'rodan': 9, 'holocaust': 8, 'house of tudor': 7}",4.7,0,3876,Art museum,37.784466,-122.500842,"100 34th Ave, San Francisco, CA 94121",https://www.google.com/maps/place/Legion+of+Honor/data=!4m2!3m1!1s0x808587acd6e2ba69:0xb9ffd88c77154d2c!10m1!1e1
898,898,898,898,898,898,898,898,898,898,Chinese Historical Society of America Museum,"{'exhibit': 41, 'bruce lee': 36, 'information': 11, 'learn': 9, 'chinese history': 7, 'building': 7, 'know': 6, 'cultural': 6, 'price': 6, 'interactive': 5}",4.6,0,194,Museum,37.793836,-122.408787,"965 Clay St, San Francisco, CA 94108",https://www.google.com/maps/place/Chinese+Historical+Society+of+America+Museum/data=!4m2!3m1!1s0x8085808cc6082e41:0x31f14efce7602907!10m1!1e1
899,899,899,899,899,899,899,899,899,899,Cartoon Art Museum,"{'exhibit': 43, 'artists': 20, 'reading': 14, 'fans': 13, 'batman': 12, 'gift shop': 11, 'comic book': 11, 'library': 7, 'animation': 6, 'sketches': 6}",4.2,0,365,Art museum,37.806331,-122.421793,"781 Beach St, San Francisco, CA 94109",https://www.google.com/maps/place/Cartoon+Art+Museum/data=!4m2!3m1!1s0x8085807d56a4045b:0x94f509f113d60751!10m1!1e1
900,900,900,900,900,900,900,900,900,900,Wells Fargo Museum,"{'banking': 33, 'stagecoach': 23, 'gold rush': 18, 'interactive': 17, 'exhibits': 16, 'kids': 15, 'trip': 8, 'photo': 6, 'morse code': 5, 'company': 5}",4.4,0,311,History museum,37.793406,-122.402668,"420 Montgomery St, San Francisco, CA 94104",https://www.google.com/maps/place/Wells+Fargo+Museum/data=!4m2!3m1!1s0x8085808a4f7c3c45:0xe7f0b3710eab55ad!10m1!1e1
901,901,901,901,901,901,901,901,901,901,Museum of the African Diaspora,{},4.4,0,451,Art museum,37.786376,-122.401387,"685 Mission St, San Francisco, CA 94105",https://www.google.com/maps/place/Museum+of+the+African+Diaspora/data=!4m2!3m1!1s0x80858087f7ee5ead:0x63401c1f99770355!10m1!1e1
902,902,902,902,902,902,902,902,902,902,The Lawrence Hall of Science,{},4.5,0,385,Science museum,37.879205,-122.246517,"1 Centennial Dr, Berkeley, CA 94720",https://www.google.com/maps/place/The+Lawrence+Hall+of+Science/data=!4m2!3m1!1s0x80857c3eefdd5655:0x8d8c4ef47aeec69a!10m1!1e1
903,903,903,903,903,903,903,903,903,903,Sea Trek Kayak and SUP (Sausalito),{},4.8,0,281,Canoe & kayak tour agency,37.864243,-122.494836,"Bay Model Visitor Center, 2100 Bridgeway, Sausalito, CA 94965",https://www.google.com/maps/place/Sea+Trek+Kayak+and+SUP+(Sausalito)/data=!4m2!3m1!1s0x808584555b5dc685:0x3502b91cb909bd89!10m1!1e1
904,904,904,904,904,904,904,904,904,904,The Valencia Room,{},3.9,1,853,Night club,37.762506,-122.421412,"647 Valencia St, San Francisco, CA 94110",https://www.google.com/maps/place/The+Valencia+Room/data=!4m2!3m1!1s0x808f7e22d75e1f63:0xcbd646b7e9a03de9!10m1!1e1
